supermarket,date,month,year,product_category,item_count
Tesco,2023-01-29,1,2023,frozen,44
Sains,2023-01-13,1,2023,pets,53
ASDA,2023-01-08,1,2023,fresh_food,228
ASDA,2023-01-31,1,2023,food_cupboard,272
Tesco,2023-01-28,1,2023,home,203
Tesco,2023-01-22,1,2023,frozen,53
Aldi,2023-01-31,1,2023,fresh_food,109
Sains,2023-01-14,1,2023,fresh_food,224
Sains,2023-01-30,1,2023,bakery,35
Sains,2023-01-26,1,2023,baby_products,32
ASDA,2023-01-03,1,2023,health_products,240
Morrisons,2023-01-23,1,2023,baby_products,42
Morrisons,2023-01-31,1,2023,health_products,180
Morrisons,2023-01-01,1,2023,frozen,42
Morrisons,2023-01-16,1,2023,home,148
Aldi,2023-01-26,1,2023,drinks,32
Sains,2023-01-18,1,2023,food_cupboard,299
Sains,2023-01-25,1,2023,fresh_food,226
Sains,2023-01-11,1,2023,home,196
Sains,2023-01-06,1,2023,pets,38
ASDA,2023-01-24,1,2023,bakery,57
ASDA,2023-01-24,1,2023,free-from,36
ASDA,2023-01-01,1,2023,food_cupboard,320
Tesco,2023-01-19,1,2023,home,194
Morrisons,2023-01-03,1,2023,free-from,19
Aldi,2023-01-26,1,2023,fresh_food,108
ASDA,2023-01-22,1,2023,fresh_food,267
ASDA,2023-01-11,1,2023,drinks,168
Tesco,2023-01-04,1,2023,drinks,157
Morrisons,2023-01-08,1,2023,home,149
Aldi,2023-01-28,1,2023,drinks,40
Aldi,2023-01-09,1,2023,pets,4
Sains,2023-01-05,1,2023,home,207
Sains,2023-01-03,1,2023,fresh_food,189
Sains,2023-01-08,1,2023,free-from,157
ASDA,2023-01-13,1,2023,health_products,281
ASDA,2023-01-31,1,2023,baby_products,38
Tesco,2023-01-11,1,2023,home,195
Tesco,2023-01-09,1,2023,pets,50
Tesco,2023-01-02,1,2023,drinks,154
Morrisons,2023-01-18,1,2023,bakery,19
Sains,2023-01-06,1,2023,food_cupboard,304
Sains,2023-01-14,1,2023,health_products,322
Sains,2023-01-13,1,2023,food_cupboard,289
Sains,2023-01-17,1,2023,baby_products,37
ASDA,2023-01-29,1,2023,home,208
ASDA,2023-01-28,1,2023,household,105
ASDA,2023-01-25,1,2023,free-from,36
ASDA,2023-01-16,1,2023,bakery,37
Aldi,2023-01-24,1,2023,frozen,34
Sains,2023-01-12,1,2023,drinks,131
Sains,2023-01-05,1,2023,pets,53
Sains,2023-01-29,1,2023,drinks,157
Sains,2023-01-17,1,2023,pets,38
ASDA,2023-01-30,1,2023,household,121
Tesco,2023-01-23,1,2023,drinks,172
Tesco,2023-01-18,1,2023,frozen,51
Tesco,2023-01-28,1,2023,household,59
Morrisons,2023-01-11,1,2023,free-from,20
Morrisons,2023-01-23,1,2023,drinks,135
Aldi,2023-01-24,1,2023,drinks,24
Sains,2023-01-04,1,2023,health_products,305
ASDA,2023-01-10,1,2023,home,203
Tesco,2023-01-14,1,2023,drinks,165
Tesco,2023-01-18,1,2023,bakery,32
Morrisons,2023-01-13,1,2023,drinks,145
Morrisons,2023-01-06,1,2023,baby_products,32
Morrisons,2023-01-19,1,2023,free-from,16
Sains,2023-01-10,1,2023,free-from,158
Sains,2023-01-07,1,2023,health_products,304
Sains,2023-01-09,1,2023,bakery,44
Tesco,2023-01-07,1,2023,food_cupboard,348
Tesco,2023-01-25,1,2023,fresh_food,163
Aldi,2023-01-30,1,2023,bakery,16
Sains,2023-01-28,1,2023,free-from,146
Sains,2023-01-18,1,2023,home,217
Sains,2023-01-26,1,2023,frozen,32
Sains,2023-01-29,1,2023,baby_products,39
ASDA,2023-01-22,1,2023,drinks,166
Tesco,2023-01-26,1,2023,health_products,208
Tesco,2023-01-01,1,2023,baby_products,41
Tesco,2023-01-08,1,2023,baby_products,57
Morrisons,2023-01-23,1,2023,frozen,52
Aldi,2023-01-06,1,2023,bakery,22
Sains,2023-01-27,1,2023,baby_products,38
ASDA,2023-01-19,1,2023,food_cupboard,296
Tesco,2023-01-03,1,2023,frozen,54
Morrisons,2023-01-21,1,2023,baby_products,42
Morrisons,2023-01-13,1,2023,home,155
Aldi,2023-01-27,1,2023,drinks,41
Aldi,2023-01-23,1,2023,frozen,26
Sains,2023-01-10,1,2023,food_cupboard,318
Sains,2023-01-17,1,2023,home,206
Sains,2023-01-24,1,2023,frozen,38
ASDA,2023-01-09,1,2023,fresh_food,226
Morrisons,2023-01-30,1,2023,free-from,22
Morrisons,2023-01-04,1,2023,food_cupboard,211
Aldi,2023-01-01,1,2023,food_cupboard,74
Aldi,2023-01-23,1,2023,health_products,8
Sains,2023-01-07,1,2023,bakery,34
Sains,2023-01-14,1,2023,bakery,33
ASDA,2023-01-05,1,2023,fresh_food,233
ASDA,2023-01-12,1,2023,pets,40
ASDA,2023-01-25,1,2023,frozen,26
Tesco,2023-01-24,1,2023,household,65
Morrisons,2023-01-02,1,2023,home,160
Aldi,2023-01-13,1,2023,fresh_food,106
Aldi,2023-01-17,1,2023,health_products,7
Sains,2023-01-27,1,2023,drinks,160
Sains,2023-01-13,1,2023,baby_products,44
Tesco,2023-01-26,1,2023,home,201
Morrisons,2023-01-02,1,2023,fresh_food,133
Morrisons,2023-01-13,1,2023,free-from,28
Morrisons,2023-01-03,1,2023,household,66
Morrisons,2023-01-21,1,2023,free-from,25
Aldi,2023-01-12,1,2023,baby_products,5
Sains,2023-01-30,1,2023,food_cupboard,300
Tesco,2023-01-26,1,2023,fresh_food,166
Morrisons,2023-01-06,1,2023,household,47
Morrisons,2023-01-09,1,2023,frozen,39
Aldi,2023-01-06,1,2023,household,20
Sains,2023-01-10,1,2023,baby_products,39
Sains,2023-01-21,1,2023,pets,64
Sains,2023-01-11,1,2023,baby_products,24
Tesco,2023-01-18,1,2023,baby_products,51
Morrisons,2023-01-21,1,2023,household,51
Morrisons,2023-01-30,1,2023,bakery,23
Morrisons,2023-01-02,1,2023,frozen,38
Aldi,2023-01-05,1,2023,pets,6
Aldi,2023-01-29,1,2023,drinks,41
Sains,2023-01-03,1,2023,pets,47
ASDA,2023-01-30,1,2023,food_cupboard,334
ASDA,2023-01-11,1,2023,home,211
ASDA,2023-01-24,1,2023,health_products,222
ASDA,2023-01-29,1,2023,health_products,271
Tesco,2023-01-01,1,2023,pets,44
Morrisons,2023-01-01,1,2023,free-from,16
Morrisons,2023-01-08,1,2023,pets,49
Aldi,2023-01-31,1,2023,free-from,1
Sains,2023-01-01,1,2023,home,213
Sains,2023-01-31,1,2023,health_products,336
Sains,2023-01-31,1,2023,fresh_food,207
ASDA,2023-01-27,1,2023,frozen,41
Tesco,2023-01-16,1,2023,home,191
Tesco,2023-01-13,1,2023,pets,41
Tesco,2023-01-29,1,2023,pets,29
Morrisons,2023-01-30,1,2023,household,59
Morrisons,2023-01-30,1,2023,pets,41
Aldi,2023-01-15,1,2023,fresh_food,113
Aldi,2023-01-20,1,2023,household,15
Aldi,2023-01-13,1,2023,bakery,18
Sains,2023-01-22,1,2023,home,235
Sains,2023-01-22,1,2023,frozen,37
Tesco,2023-01-19,1,2023,fresh_food,202
Tesco,2023-01-02,1,2023,bakery,22
Morrisons,2023-01-07,1,2023,household,42
Aldi,2023-01-17,1,2023,baby_products,5
Sains,2023-01-29,1,2023,fresh_food,198
Sains,2023-01-30,1,2023,free-from,161
Sains,2023-01-18,1,2023,fresh_food,185
ASDA,2023-01-16,1,2023,home,207
Tesco,2023-01-06,1,2023,bakery,28
Tesco,2023-01-22,1,2023,home,176
Sains,2023-01-08,1,2023,food_cupboard,251
ASDA,2023-01-17,1,2023,pets,43
ASDA,2023-01-26,1,2023,bakery,37
Tesco,2023-01-13,1,2023,fresh_food,180
Tesco,2023-01-15,1,2023,pets,44
Morrisons,2023-01-01,1,2023,pets,33
Morrisons,2023-01-25,1,2023,frozen,38
Aldi,2023-01-22,1,2023,baby_products,3
Aldi,2023-01-29,1,2023,household,12
ASDA,2023-01-30,1,2023,health_products,242
Tesco,2023-01-08,1,2023,frozen,57
Morrisons,2023-01-12,1,2023,frozen,49
Morrisons,2023-01-29,1,2023,bakery,27
Morrisons,2023-01-27,1,2023,baby_products,52
Aldi,2023-01-13,1,2023,pets,6
Sains,2023-01-17,1,2023,food_cupboard,308
Sains,2023-01-07,1,2023,fresh_food,205
Sains,2023-01-21,1,2023,frozen,55
Morrisons,2023-01-03,1,2023,frozen,31
Aldi,2023-01-06,1,2023,baby_products,6
Sains,2023-01-24,1,2023,food_cupboard,301
Sains,2023-01-05,1,2023,free-from,143
Sains,2023-01-15,1,2023,health_products,345
ASDA,2023-01-15,1,2023,fresh_food,229
ASDA,2023-01-18,1,2023,home,203
Tesco,2023-01-18,1,2023,pets,46
Aldi,2023-01-15,1,2023,frozen,26
Aldi,2023-01-27,1,2023,baby_products,8
Aldi,2023-01-04,1,2023,health_products,13
Sains,2023-01-26,1,2023,home,199
Sains,2023-01-29,1,2023,food_cupboard,329
ASDA,2023-01-03,1,2023,frozen,41
ASDA,2023-01-11,1,2023,free-from,42
Morrisons,2023-01-22,1,2023,health_products,182
Morrisons,2023-01-24,1,2023,household,53
Morrisons,2023-01-15,1,2023,home,132
Aldi,2023-01-10,1,2023,household,10
Sains,2023-01-18,1,2023,drinks,146
ASDA,2023-01-24,1,2023,fresh_food,214
ASDA,2023-01-10,1,2023,pets,47
Tesco,2023-01-01,1,2023,home,221
Tesco,2023-01-16,1,2023,food_cupboard,356
Morrisons,2023-01-09,1,2023,drinks,150
ASDA,2023-01-29,1,2023,baby_products,45
Tesco,2023-01-27,1,2023,pets,42
Aldi,2023-01-10,1,2023,drinks,34
Aldi,2023-01-02,1,2023,health_products,6
Aldi,2023-01-18,1,2023,bakery,5
Sains,2023-01-16,1,2023,fresh_food,191
ASDA,2023-01-26,1,2023,drinks,170
ASDA,2023-01-24,1,2023,household,115
ASDA,2023-01-10,1,2023,frozen,37
Tesco,2023-01-29,1,2023,bakery,40
Morrisons,2023-01-27,1,2023,food_cupboard,231
Morrisons,2023-01-26,1,2023,frozen,42
Aldi,2023-01-24,1,2023,fresh_food,90
Aldi,2023-01-10,1,2023,frozen,33
Sains,2023-01-09,1,2023,household,102
Sains,2023-01-18,1,2023,baby_products,33
ASDA,2023-01-08,1,2023,baby_products,47
ASDA,2023-01-11,1,2023,household,102
ASDA,2023-01-23,1,2023,home,208
ASDA,2023-01-14,1,2023,baby_products,51
Sains,2023-01-06,1,2023,fresh_food,206
Tesco,2023-01-21,1,2023,frozen,44
Morrisons,2023-01-26,1,2023,baby_products,39
Morrisons,2023-01-15,1,2023,bakery,24
Sains,2023-01-22,1,2023,free-from,144
ASDA,2023-01-08,1,2023,health_products,231
Tesco,2023-01-06,1,2023,pets,40
Tesco,2023-01-08,1,2023,pets,39
Morrisons,2023-01-07,1,2023,home,144
Aldi,2023-01-03,1,2023,bakery,15
Aldi,2023-01-13,1,2023,free-from,1
ASDA,2023-01-23,1,2023,fresh_food,217
ASDA,2023-01-18,1,2023,drinks,181
Morrisons,2023-01-28,1,2023,health_products,183
Sains,2023-01-05,1,2023,drinks,164
Sains,2023-01-05,1,2023,health_products,319
Sains,2023-01-08,1,2023,fresh_food,204
ASDA,2023-01-13,1,2023,household,98
ASDA,2023-01-28,1,2023,pets,48
Tesco,2023-01-13,1,2023,health_products,209
Tesco,2023-01-10,1,2023,household,62
Morrisons,2023-01-25,1,2023,health_products,205
Sains,2023-01-06,1,2023,home,226
ASDA,2023-01-14,1,2023,home,221
Tesco,2023-01-29,1,2023,baby_products,49
Tesco,2023-01-23,1,2023,pets,51
Morrisons,2023-01-18,1,2023,home,164
Morrisons,2023-01-31,1,2023,baby_products,40
Aldi,2023-01-19,1,2023,drinks,43
Sains,2023-01-05,1,2023,food_cupboard,314
Sains,2023-01-18,1,2023,household,94
ASDA,2023-01-08,1,2023,home,207
ASDA,2023-01-03,1,2023,household,116
ASDA,2023-01-17,1,2023,drinks,178
Tesco,2023-01-29,1,2023,health_products,264
Tesco,2023-01-23,1,2023,fresh_food,176
Morrisons,2023-01-11,1,2023,bakery,20
Morrisons,2023-01-25,1,2023,bakery,20
Aldi,2023-01-22,1,2023,health_products,14
Aldi,2023-01-18,1,2023,drinks,27
Sains,2023-01-12,1,2023,baby_products,33
ASDA,2023-01-30,1,2023,free-from,33
Tesco,2023-01-25,1,2023,health_products,219
Tesco,2023-01-16,1,2023,pets,42
Morrisons,2023-01-20,1,2023,home,141
Morrisons,2023-01-14,1,2023,home,153
Morrisons,2023-01-19,1,2023,household,46
Aldi,2023-01-20,1,2023,fresh_food,85
Aldi,2023-01-10,1,2023,pets,4
Sains,2023-01-01,1,2023,drinks,172
Sains,2023-01-31,1,2023,household,104
Sains,2023-01-23,1,2023,bakery,22
ASDA,2023-01-04,1,2023,pets,50
ASDA,2023-01-21,1,2023,pets,37
ASDA,2023-01-18,1,2023,pets,41
Tesco,2023-01-24,1,2023,drinks,172
Tesco,2023-01-31,1,2023,bakery,45
Aldi,2023-01-23,1,2023,household,16
Aldi,2023-01-20,1,2023,pets,5
Sains,2023-01-20,1,2023,fresh_food,194
Sains,2023-01-13,1,2023,household,102
ASDA,2023-01-22,1,2023,free-from,30
Tesco,2023-01-10,1,2023,home,172
Tesco,2023-01-24,1,2023,bakery,38
Tesco,2023-01-19,1,2023,drinks,158
Morrisons,2023-01-16,1,2023,frozen,45
Aldi,2023-01-11,1,2023,fresh_food,88
Sains,2023-01-25,1,2023,food_cupboard,288
ASDA,2023-01-28,1,2023,fresh_food,225
Tesco,2023-01-08,1,2023,food_cupboard,311
Tesco,2023-01-13,1,2023,food_cupboard,313
Morrisons,2023-01-12,1,2023,home,147
Morrisons,2023-01-20,1,2023,fresh_food,145
Aldi,2023-01-24,1,2023,food_cupboard,70
Aldi,2023-01-09,1,2023,health_products,15
Aldi,2023-01-20,1,2023,baby_products,6
Sains,2023-01-25,1,2023,free-from,156
Sains,2023-01-30,1,2023,home,238
Tesco,2023-01-27,1,2023,household,55
Morrisons,2023-01-30,1,2023,frozen,37
Morrisons,2023-01-26,1,2023,free-from,16
Aldi,2023-01-23,1,2023,drinks,44
Aldi,2023-01-29,1,2023,frozen,30
Aldi,2023-01-10,1,2023,health_products,11
Sains,2023-01-09,1,2023,fresh_food,193
ASDA,2023-01-29,1,2023,household,112
ASDA,2023-01-09,1,2023,bakery,56
ASDA,2023-01-16,1,2023,health_products,248
ASDA,2023-01-18,1,2023,free-from,39
ASDA,2023-01-06,1,2023,frozen,26
Tesco,2023-01-17,1,2023,home,204
Tesco,2023-01-15,1,2023,health_products,215
Tesco,2023-01-11,1,2023,pets,31
Morrisons,2023-01-09,1,2023,home,135
Sains,2023-01-07,1,2023,drinks,138
Sains,2023-01-11,1,2023,frozen,33
ASDA,2023-01-07,1,2023,bakery,37
ASDA,2023-01-26,1,2023,baby_products,49
ASDA,2023-01-11,1,2023,bakery,34
ASDA,2023-01-16,1,2023,free-from,31
Tesco,2023-01-10,1,2023,fresh_food,200
Morrisons,2023-01-30,1,2023,fresh_food,136
Morrisons,2023-01-29,1,2023,health_products,167
Morrisons,2023-01-11,1,2023,baby_products,35
Aldi,2023-01-05,1,2023,drinks,39
ASDA,2023-01-25,1,2023,baby_products,43
Tesco,2023-01-05,1,2023,food_cupboard,321
Tesco,2023-01-07,1,2023,frozen,47
Tesco,2023-01-18,1,2023,household,67
Morrisons,2023-01-26,1,2023,health_products,167
Aldi,2023-01-05,1,2023,household,17
Aldi,2023-01-12,1,2023,household,15
Aldi,2023-01-02,1,2023,pets,3
Aldi,2023-01-22,1,2023,household,18
ASDA,2023-01-22,1,2023,bakery,45
ASDA,2023-01-10,1,2023,household,121
ASDA,2023-01-14,1,2023,food_cupboard,294
ASDA,2023-01-26,1,2023,food_cupboard,273
Tesco,2023-01-04,1,2023,bakery,34
Tesco,2023-01-08,1,2023,fresh_food,191
Morrisons,2023-01-21,1,2023,bakery,31
Morrisons,2023-01-01,1,2023,home,151
Aldi,2023-01-31,1,2023,health_products,15
Aldi,2023-01-19,1,2023,fresh_food,102
Sains,2023-01-09,1,2023,health_products,326
ASDA,2023-01-07,1,2023,drinks,155
ASDA,2023-01-18,1,2023,household,119
ASDA,2023-01-29,1,2023,bakery,39
Tesco,2023-01-18,1,2023,home,193
Tesco,2023-01-30,1,2023,household,52
Tesco,2023-01-25,1,2023,household,59
Morrisons,2023-01-22,1,2023,food_cupboard,226
Morrisons,2023-01-31,1,2023,household,52
Aldi,2023-01-29,1,2023,baby_products,8
Aldi,2023-01-27,1,2023,health_products,10
ASDA,2023-01-05,1,2023,drinks,160
Tesco,2023-01-11,1,2023,food_cupboard,338
Tesco,2023-01-14,1,2023,health_products,215
Tesco,2023-01-01,1,2023,frozen,62
Morrisons,2023-01-12,1,2023,food_cupboard,207
Morrisons,2023-01-11,1,2023,fresh_food,129
Morrisons,2023-01-25,1,2023,free-from,21
Aldi,2023-01-28,1,2023,food_cupboard,73
Aldi,2023-01-29,1,2023,pets,7
ASDA,2023-01-26,1,2023,pets,31
Tesco,2023-01-20,1,2023,bakery,27
Morrisons,2023-01-29,1,2023,food_cupboard,249
Morrisons,2023-01-05,1,2023,fresh_food,128
Aldi,2023-01-25,1,2023,baby_products,5
Aldi,2023-01-20,1,2023,free-from,5
Aldi,2023-01-05,1,2023,baby_products,5
Sains,2023-01-26,1,2023,bakery,38
ASDA,2023-01-26,1,2023,frozen,24
Tesco,2023-01-29,1,2023,food_cupboard,334
Tesco,2023-01-25,1,2023,drinks,180
Tesco,2023-01-03,1,2023,bakery,29
Morrisons,2023-01-22,1,2023,drinks,151
Morrisons,2023-01-20,1,2023,bakery,27
Morrisons,2023-01-21,1,2023,fresh_food,117
Morrisons,2023-01-28,1,2023,home,168
Aldi,2023-01-13,1,2023,food_cupboard,72
Aldi,2023-01-23,1,2023,baby_products,4
Sains,2023-01-03,1,2023,baby_products,37
ASDA,2023-01-19,1,2023,household,121
ASDA,2023-01-14,1,2023,pets,45
Tesco,2023-01-07,1,2023,baby_products,63
Morrisons,2023-01-04,1,2023,free-from,17
Morrisons,2023-01-04,1,2023,bakery,20
Sains,2023-01-16,1,2023,home,203
Sains,2023-01-03,1,2023,household,109
ASDA,2023-01-05,1,2023,health_products,276
ASDA,2023-01-04,1,2023,free-from,47
Tesco,2023-01-23,1,2023,baby_products,47
Tesco,2023-01-16,1,2023,household,57
Tesco,2023-01-13,1,2023,frozen,59
Tesco,2023-01-10,1,2023,baby_products,39
Tesco,2023-01-19,1,2023,bakery,34
Morrisons,2023-01-20,1,2023,household,61
Morrisons,2023-01-10,1,2023,household,40
Aldi,2023-01-12,1,2023,drinks,37
Sains,2023-01-08,1,2023,home,234
Sains,2023-01-01,1,2023,pets,55
ASDA,2023-01-06,1,2023,pets,38
Morrisons,2023-01-20,1,2023,drinks,146
Morrisons,2023-01-18,1,2023,household,59
Morrisons,2023-01-08,1,2023,drinks,150
Morrisons,2023-01-28,1,2023,free-from,26
Morrisons,2023-01-17,1,2023,pets,40
Morrisons,2023-01-31,1,2023,bakery,24
Aldi,2023-01-18,1,2023,food_cupboard,69
Aldi,2023-01-24,1,2023,baby_products,4
Sains,2023-01-07,1,2023,free-from,145
Sains,2023-01-07,1,2023,baby_products,33
Sains,2023-01-22,1,2023,bakery,25
ASDA,2023-01-27,1,2023,home,231
ASDA,2023-01-21,1,2023,free-from,36
Morrisons,2023-01-17,1,2023,health_products,173
Morrisons,2023-01-16,1,2023,health_products,194
Morrisons,2023-01-18,1,2023,frozen,39
Morrisons,2023-01-20,1,2023,frozen,32
Morrisons,2023-01-27,1,2023,free-from,25
Aldi,2023-01-12,1,2023,free-from,5
Sains,2023-01-04,1,2023,home,211
ASDA,2023-01-03,1,2023,pets,30
Tesco,2023-01-07,1,2023,health_products,234
Tesco,2023-01-11,1,2023,fresh_food,162
Morrisons,2023-01-10,1,2023,free-from,17
Morrisons,2023-01-27,1,2023,drinks,142
Aldi,2023-01-22,1,2023,fresh_food,96
Aldi,2023-01-27,1,2023,pets,5
Aldi,2023-01-15,1,2023,baby_products,2
Aldi,2023-01-21,1,2023,pets,2
Sains,2023-01-22,1,2023,household,95
Sains,2023-01-25,1,2023,baby_products,44
Tesco,2023-01-26,1,2023,baby_products,37
Morrisons,2023-01-31,1,2023,pets,43
Aldi,2023-01-02,1,2023,household,16
Aldi,2023-01-08,1,2023,fresh_food,96
Aldi,2023-01-27,1,2023,household,16
Sains,2023-01-09,1,2023,drinks,150
ASDA,2023-01-05,1,2023,frozen,24
Tesco,2023-01-03,1,2023,home,188
Tesco,2023-01-05,1,2023,fresh_food,202
Tesco,2023-01-24,1,2023,baby_products,55
Tesco,2023-01-05,1,2023,household,54
Morrisons,2023-01-26,1,2023,pets,33
Morrisons,2023-01-20,1,2023,free-from,26
Morrisons,2023-01-23,1,2023,food_cupboard,249
Morrisons,2023-01-09,1,2023,baby_products,40
Aldi,2023-01-12,1,2023,fresh_food,111
Aldi,2023-01-19,1,2023,baby_products,6
Sains,2023-01-31,1,2023,frozen,36
ASDA,2023-01-09,1,2023,free-from,41
ASDA,2023-01-12,1,2023,bakery,41
Tesco,2023-01-10,1,2023,drinks,169
Tesco,2023-01-02,1,2023,pets,43
Morrisons,2023-01-13,1,2023,frozen,38
Aldi,2023-01-02,1,2023,frozen,25
ASDA,2023-01-13,1,2023,baby_products,44
Morrisons,2023-01-22,1,2023,bakery,20
Morrisons,2023-01-09,1,2023,bakery,18
Aldi,2023-01-11,1,2023,baby_products,8
Aldi,2023-01-07,1,2023,pets,6
Aldi,2023-01-14,1,2023,free-from,4
ASDA,2023-01-27,1,2023,drinks,153
ASDA,2023-01-04,1,2023,health_products,274
ASDA,2023-01-20,1,2023,household,102
ASDA,2023-01-01,1,2023,baby_products,34
Morrisons,2023-01-27,1,2023,bakery,23
Aldi,2023-01-09,1,2023,household,16
Sains,2023-01-26,1,2023,pets,59
Sains,2023-01-01,1,2023,bakery,34
ASDA,2023-01-06,1,2023,food_cupboard,286
ASDA,2023-01-03,1,2023,food_cupboard,344
ASDA,2023-01-16,1,2023,frozen,30
Tesco,2023-01-22,1,2023,pets,32
Tesco,2023-01-25,1,2023,bakery,35
Tesco,2023-01-22,1,2023,baby_products,48
Morrisons,2023-01-29,1,2023,fresh_food,145
Morrisons,2023-01-28,1,2023,frozen,48
Morrisons,2023-01-19,1,2023,pets,52
Morrisons,2023-01-14,1,2023,frozen,31
Morrisons,2023-01-16,1,2023,free-from,17
Aldi,2023-01-21,1,2023,baby_products,6
Sains,2023-01-16,1,2023,pets,43
Tesco,2023-01-17,1,2023,fresh_food,174
Tesco,2023-01-04,1,2023,home,199
Tesco,2023-01-03,1,2023,pets,32
Morrisons,2023-01-23,1,2023,free-from,13
Morrisons,2023-01-29,1,2023,drinks,144
Morrisons,2023-01-03,1,2023,pets,36
Morrisons,2023-01-09,1,2023,free-from,19
Morrisons,2023-01-02,1,2023,pets,39
Morrisons,2023-01-01,1,2023,bakery,19
Aldi,2023-01-23,1,2023,food_cupboard,67
Sains,2023-01-09,1,2023,home,207
Sains,2023-01-20,1,2023,frozen,45
ASDA,2023-01-09,1,2023,drinks,180
ASDA,2023-01-14,1,2023,drinks,154
ASDA,2023-01-02,1,2023,household,110
ASDA,2023-01-04,1,2023,frozen,31
Tesco,2023-01-12,1,2023,pets,28
Tesco,2023-01-03,1,2023,baby_products,58
Morrisons,2023-01-27,1,2023,fresh_food,127
Morrisons,2023-01-10,1,2023,fresh_food,117
Sains,2023-01-02,1,2023,fresh_food,209
Sains,2023-01-10,1,2023,household,92
ASDA,2023-01-15,1,2023,drinks,157
ASDA,2023-01-19,1,2023,health_products,210
Tesco,2023-01-11,1,2023,bakery,35
Tesco,2023-01-22,1,2023,health_products,253
Tesco,2023-01-28,1,2023,pets,49
Aldi,2023-01-18,1,2023,fresh_food,116
Aldi,2023-01-29,1,2023,bakery,10
Sains,2023-01-15,1,2023,bakery,30
ASDA,2023-01-06,1,2023,free-from,49
Sains,2023-01-05,1,2023,fresh_food,217
Tesco,2023-01-09,1,2023,frozen,42
Morrisons,2023-01-04,1,2023,household,42
Aldi,2023-01-02,1,2023,food_cupboard,67
Aldi,2023-01-09,1,2023,drinks,29
Sains,2023-01-31,1,2023,bakery,26
ASDA,2023-01-25,1,2023,home,212
Morrisons,2023-01-16,1,2023,household,59
Morrisons,2023-01-30,1,2023,home,173
Morrisons,2023-01-19,1,2023,drinks,115
Aldi,2023-01-26,1,2023,food_cupboard,70
Sains,2023-01-24,1,2023,drinks,155
Sains,2023-01-03,1,2023,home,211
ASDA,2023-01-21,1,2023,fresh_food,216
Tesco,2023-01-15,1,2023,bakery,32
Morrisons,2023-01-20,1,2023,food_cupboard,258
Morrisons,2023-01-07,1,2023,pets,58
Aldi,2023-01-10,1,2023,free-from,6
Sains,2023-01-01,1,2023,baby_products,36
Sains,2023-01-16,1,2023,bakery,17
ASDA,2023-01-19,1,2023,fresh_food,219
ASDA,2023-01-27,1,2023,bakery,46
ASDA,2023-01-17,1,2023,baby_products,57
Tesco,2023-01-21,1,2023,food_cupboard,299
Morrisons,2023-01-17,1,2023,bakery,24
Aldi,2023-01-07,1,2023,baby_products,5
ASDA,2023-01-06,1,2023,fresh_food,216
ASDA,2023-01-29,1,2023,pets,39
ASDA,2023-01-18,1,2023,bakery,51
Morrisons,2023-01-14,1,2023,health_products,199
Morrisons,2023-01-10,1,2023,pets,35
Morrisons,2023-01-01,1,2023,health_products,157
Sains,2023-01-11,1,2023,health_products,347
Sains,2023-01-25,1,2023,frozen,45
Tesco,2023-01-07,1,2023,pets,41
Sains,2023-01-29,1,2023,bakery,36
ASDA,2023-01-28,1,2023,food_cupboard,305
ASDA,2023-01-04,1,2023,drinks,205
ASDA,2023-01-23,1,2023,baby_products,44
Morrisons,2023-01-16,1,2023,food_cupboard,230
Morrisons,2023-01-18,1,2023,drinks,168
Morrisons,2023-01-22,1,2023,baby_products,32
Aldi,2023-01-07,1,2023,bakery,12
Aldi,2023-01-04,1,2023,household,18
Sains,2023-01-05,1,2023,frozen,37
Sains,2023-01-06,1,2023,baby_products,36
ASDA,2023-01-17,1,2023,household,118
ASDA,2023-01-22,1,2023,baby_products,42
Tesco,2023-01-16,1,2023,bakery,35
Tesco,2023-01-31,1,2023,pets,51
Morrisons,2023-01-22,1,2023,free-from,19
Morrisons,2023-01-17,1,2023,free-from,20
Morrisons,2023-01-05,1,2023,baby_products,52
Morrisons,2023-01-26,1,2023,home,150
Aldi,2023-01-28,1,2023,frozen,38
ASDA,2023-01-13,1,2023,food_cupboard,309
ASDA,2023-01-05,1,2023,household,134
Tesco,2023-01-09,1,2023,health_products,231
Tesco,2023-01-06,1,2023,drinks,160
Morrisons,2023-01-17,1,2023,household,48
Morrisons,2023-01-18,1,2023,free-from,16
Sains,2023-01-25,1,2023,bakery,33
ASDA,2023-01-20,1,2023,drinks,180
ASDA,2023-01-19,1,2023,free-from,29
ASDA,2023-01-20,1,2023,baby_products,37
ASDA,2023-01-19,1,2023,pets,47
Tesco,2023-01-12,1,2023,fresh_food,174
Tesco,2023-01-30,1,2023,baby_products,46
Aldi,2023-01-01,1,2023,drinks,29
Sains,2023-01-02,1,2023,baby_products,34
Aldi,2023-01-16,1,2023,health_products,19
Aldi,2023-01-30,1,2023,baby_products,10
Aldi,2023-01-17,1,2023,frozen,18
